date,origin,destination,vessel_class,freight_rate,congestion,weather_alert,geopolitics_index,fuel_cost
2026-07-27,NCWL,DHMR,handysize,15.74,6,False,5.541769655430951,590.5494021903468
2026-07-28,NCWL,DHMR,handysize,15.81,10,False,5.205921313951501,601.2855648948844
2026-07-29,NCWL,DHMR,handysize,15.64,9,False,5.616163349370973,598.5653992424559
2026-07-30,NCWL,DHMR,handysize,15.72,7,False,5.532287872061721,594.723535194014
2026-07-31,NCWL,DHMR,handysize,15.75,8,False,4.347163971348193,592.4016250797421
2026-08-01,NCWL,DHMR,handysize,15.57,6,False,5.9187131473059145,591.3760152049913
2026-08-02,NCWL,DHMR,handysize,15.76,9,False,5.5874020293043385,597.1680706402101
2026-08-03,NCWL,DHMR,handysize,15.78,10,False,5.874635548751755,597.9523549850487
2026-08-04,NCWL,DHMR,handysize,15.73,9,False,4.490258566369051,604.0454070578761
2026-08-05,NCWL,DHMR,handysize,15.77,9,False,5.741916617840067,604.1948689606772
2026-08-06,NCWL,DHMR,handysize,15.59,10,False,5.799947841781465,590.0367373357907
2026-08-07,NCWL,DHMR,handysize,15.69,6,False,5.566748012263,596.287682212372
2026-08-08,NCWL,DHMR,handysize,15.64,9,False,5.4915522992691965,590.3575494999792
2026-08-09,NCWL,DHMR,handysize,15.84,8,False,5.0839431738009395,604.4024563972238
2026-08-10,NCWL,DHMR,handysize,15.71,9,False,4.243024732772277,591.6107306566809
2026-08-11,NCWL,DHMR,handysize,15.69,6,False,4.613157110582904,597.0079096362315
2026-08-12,NCWL,DHMR,handysize,15.75,8,False,5.223439928173327,592.6110329165961
2026-08-13,NCWL,DHMR,handysize,15.62,9,True,5.271569028494,593.3030603301106
2026-08-14,NCWL,DHMR,handysize,15.79,7,False,5.6438932862218,597.3850697639795
2026-08-15,NCWL,DHMR,handysize,15.74,6,False,5.3970503355675365,601.182972930123
2026-08-16,NCWL,DHMR,handysize,15.69,7,False,4.518266592928761,598.587394293051
2026-08-17,NCWL,DHMR,handysize,15.74,6,False,4.6411343191430765,597.1322958016715
2026-08-18,NCWL,DHMR,handysize,15.79,6,False,4.880918278396259,596.2747820959687
2026-08-19,NCWL,DHMR,handysize,15.82,10,False,5.464585680373117,603.0999230230308
2026-08-20,NCWL,DHMR,handysize,15.75,10,False,4.844928505666745,594.5729001773104
2026-08-21,NCWL,DHMR,handysize,15.8,7,False,4.944604452855511,602.2016686875464
2026-08-22,NCWL,DHMR,handysize,15.72,7,False,4.549823695044187,602.1285920783046
2026-08-23,NCWL,DHMR,handysize,15.72,9,False,5.541652541247889,601.9466955334798
2026-08-24,NCWL,DHMR,handysize,15.64,8,False,4.511419840223336,596.284182771368
2026-08-25,NCWL,DHMR,handysize,15.7,10,False,5.091853571141134,594.7820821182446
2026-08-26,NCWL,DHMR,handysize,15.79,7,False,5.712300401244702,597.2191833483654
2026-08-27,NCWL,DHMR,handysize,15.71,9,True,5.9480308517168226,594.4580397001871
2026-08-28,NCWL,DHMR,handysize,15.75,7,False,4.679740275646801,590.8985661791227
2026-07-24,NCWL,DHMR,panamax,10.5,9,False,4.33342669803905,593.8635192052556
2026-07-25,NCWL,DHMR,panamax,10.57,8,False,5.192194083477754,594.0985116216818
2026-07-26,NCWL,DHMR,panamax,10.54,6,False,5.611347102856403,604.1320275303412
2026-07-27,NCWL,DHMR,panamax,10.57,6,False,5.541769655430951,590.5494021903468
2026-07-28,NCWL,DHMR,panamax,10.61,10,False,5.205921313951501,601.2855648948844
2026-07-29,NCWL,DHMR,panamax,10.5,9,False,5.616163349370973,598.5653992424559
2026-07-30,NCWL,DHMR,panamax,10.56,7,False,5.532287872061721,594.723535194014
2026-07-31,NCWL,DHMR,panamax,10.57,8,False,4.347163971348193,592.4016250797421
2026-08-01,NCWL,DHMR,panamax,10.45,6,False,5.9187131473059145,591.3760152049913
2026-08-02,NCWL,DHMR,panamax,10.58,9,False,5.5874020293043385,597.1680706402101
2026-08-03,NCWL,DHMR,panamax,10.59,10,False,5.874635548751755,597.9523549850487
2026-08-04,NCWL,DHMR,panamax,10.55,9,False,4.490258566369051,604.0454070578761
2026-08-05,NCWL,DHMR,panamax,10.58,9,False,5.741916617840067,604.1948689606772
2026-08-06,NCWL,DHMR,panamax,10.47,10,False,5.799947841781465,590.0367373357907
2026-08-07,NCWL,DHMR,panamax,10.53,6,False,5.566748012263,596.287682212372
2026-08-08,NCWL,DHMR,panamax,10.5,9,False,5.4915522992691965,590.3575494999792
2026-08-09,NCWL,DHMR,panamax,10.63,8,False,5.0839431738009395,604.4024563972238
2026-08-10,NCWL,DHMR,panamax,10.55,9,False,4.243024732772277,591.6107306566809
2026-08-11,NCWL,DHMR,panamax,10.53,6,False,4.613157110582904,597.0079096362315
2026-08-12,NCWL,DHMR,panamax,10.57,8,False,5.223439928173327,592.6110329165961
2026-08-13,NCWL,DHMR,panamax,10.48,9,True,5.271569028494,593.3030603301106
2026-08-14,NCWL,DHMR,panamax,10.6,7,False,5.6438932862218,597.3850697639795
2026-08-15,NCWL,DHMR,panamax,10.56,6,False,5.3970503355675365,601.182972930123
2026-08-16,NCWL,DHMR,panamax,10.53,7,False,4.518266592928761,598.587394293051
2026-08-17,NCWL,DHMR,panamax,10.56,6,False,4.6411343191430765,597.1322958016715
2026-08-18,NCWL,DHMR,panamax,10.6,6,False,4.880918278396259,596.2747820959687
2026-08-19,NCWL,DHMR,panamax,10.62,10,False,5.464585680373117,603.0999230230308
2026-08-20,NCWL,DHMR,panamax,10.57,10,False,4.844928505666745,594.5729001773104
2026-08-21,NCWL,DHMR,panamax,10.6,7,False,4.944604452855511,602.2016686875464
2026-08-22,NCWL,DHMR,panamax,10.55,7,False,4.549823695044187,602.1285920783046
2026-08-23,NCWL,DHMR,panamax,10.55,9,False,5.541652541247889,601.9466955334798
2026-08-24,NCWL,DHMR,panamax,10.49,8,False,4.511419840223336,596.284182771368
2026-08-25,NCWL,DHMR,panamax,10.54,10,False,5.091853571141134,594.7820821182446
2026-08-26,NCWL,DHMR,panamax,10.6,7,False,5.712300401244702,597.2191833483654
2026-08-27,NCWL,DHMR,panamax,10.55,9,True,5.9480308517168226,594.4580397001871
2026-08-28,NCWL,DHMR,panamax,10.57,7,False,4.679740275646801,590.8985661791227
2026-07-24,NCWL,DHMR,supramax,11.49,9,False,4.33342669803905,593.8635192052556
2026-07-25,NCWL,DHMR,supramax,11.56,8,False,5.192194083477754,594.0985116216818
2026-07-26,NCWL,DHMR,supramax,11.53,6,False,5.611347102856403,604.1320275303412
2026-07-27,NCWL,DHMR,supramax,11.56,6,False,5.541769655430951,590.5494021903468
2026-07-28,NCWL,DHMR,supramax,11.61,10,False,5.205921313951501,601.2855648948844
2026-07-29,NCWL,DHMR,supramax,11.49,9,False,5.616163349370973,598.5653992424559
2026-07-30,NCWL,DHMR,supramax,11.55,7,False,5.532287872061721,594.723535194014
2026-07-31,NCWL,DHMR,supramax,11.57,8,False,4.347163971348193,592.4016250797421
2026-08-01,NCWL,DHMR,supramax,11.44,6,False,5.9187131473059145,591.3760152049913
2026-08-02,NCWL,DHMR,supramax,11.57,9,False,5.5874020293043385,597.1680706402101
2026-08-03,NCWL,DHMR,supramax,11.58,10,False,5.874635548751755,597.9523549850487
2026-08-04,NCWL,DHMR,supramax,11.55,9,False,4.490258566369051,604.0454070578761
2026-08-05,NCWL,DHMR,supramax,11.57,9,False,5.741916617840067,604.1948689606772
2026-08-06,NCWL,DHMR,supramax,11.45,10,False,5.799947841781465,590.0367373357907
2026-08-07,NCWL,DHMR,supramax,11.52,6,False,5.566748012263,596.287682212372
2026-08-08,NCWL,DHMR,supramax,11.49,9,False,5.4915522992691965,590.3575494999792
2026-08-09,NCWL,DHMR,supramax,11.63,8,False,5.0839431738009395,604.4024563972238
2026-08-10,NCWL,DHMR,supramax,11.53,9,False,4.243024732772277,591.6107306566809
2026-08-11,NCWL,DHMR,supramax,11.52,6,False,4.613157110582904,597.0079096362315
2026-08-12,NCWL,DHMR,supramax,11.56,8,False,5.223439928173327,592.6110329165961
2026-08-13,NCWL,DHMR,supramax,11.47,9,True,5.271569028494,593.3030603301106
2026-08-14,NCWL,DHMR,supramax,11.59,7,False,5.6438932862218,597.3850697639795
2026-08-15,NCWL,DHMR,supramax,11.55,6,False,5.3970503355675365,601.182972930123
2026-08-16,NCWL,DHMR,supramax,11.52,7,False,4.518266592928761,598.587394293051
2026-08-17,NCWL,DHMR,supramax,11.55,6,False,4.6411343191430765,597.1322958016715
2026-08-18,NCWL,DHMR,supramax,11.59,6,False,4.880918278396259,596.2747820959687
2026-08-19,NCWL,DHMR,supramax,11.62,10,False,5.464585680373117,603.0999230230308
2026-08-20,NCWL,DHMR,supramax,11.57,10,False,4.844928505666745,594.5729001773104
2026-08-21,NCWL,DHMR,supramax,11.6,7,False,4.944604452855511,602.2016686875464
2026-08-22,NCWL,DHMR,supramax,11.54,7,False,4.549823695044187,602.1285920783046
2026-08-23,NCWL,DHMR,supramax,11.54,9,False,5.541652541247889,601.9466955334798
2026-08-24,NCWL,DHMR,supramax,11.48,8,False,4.511419840223336,596.284182771368
2026-08-25,NCWL,DHMR,supramax,11.53,10,False,5.091853571141134,594.7820821182446
2026-08-26,NCWL,DHMR,supramax,11.59,7,False,5.712300401244702,597.2191833483654
2026-08-27,NCWL,DHMR,supramax,11.53,9,True,5.9480308517168226,594.4580397001871
2026-08-28,NCWL,DHMR,supramax,11.56,7,False,4.679740275646801,590.8985661791227
2026-07-24,NCWL,GNGV,capesize,7.75,14,False,4.013772810579816,593.8635192052556
2026-07-25,NCWL,GNGV,capesize,7.81,6,False,4.390343673074801,594.0985116216818
2026-07-26,NCWL,GNGV,capesize,7.78,13,False,5.877616169285753,604.1320275303412
2026-07-27,NCWL,GNGV,capesize,7.8,6,False,4.67981746071633,590.5494021903468
2026-07-28,NCWL,GNGV,capesize,7.84,8,False,5.862003466537613,601.2855648948844
2026-07-29,NCWL,GNGV,capesize,7.75,7,False,4.216057137430884,598.5653992424559
2026-07-30,NCWL,GNGV,capesize,7.79,12,False,5.711824960304465,594.723535194014
2026-07-31,NCWL,GNGV,capesize,7.81,15,False,5.00697882068111,592.4016250797421
2026-08-01,NCWL,GNGV,capesize,7.72,10,False,5.471122771399949,591.3760152049913
2026-08-02,NCWL,GNGV,capesize,7.81,12,False,5.161017748927087,597.1680706402101
2026-08-03,NCWL,GNGV,capesize,7.82,6,False,4.725831094725627,597.9523549850487
2026-08-04,NCWL,GNGV,capesize,7.79,14,False,4.146511064700475,604.0454070578761
2026-08-05,NCWL,GNGV,capesize,7.81,11,False,5.127820366174067,604.1948689606772
2026-08-06,NCWL,GNGV,capesize,7.73,13,False,4.547643825332148,590.0367373357907
2026-08-07,NCWL,GNGV,capesize,7.77,5,False,5.792991712931302,596.287682212372
2026-08-08,NCWL,GNGV,capesize,7.76,7,False,5.309816763386221,590.3575494999792
2026-08-09,NCWL,GNGV,capesize,7.85,15,False,5.760462713283641,604.4024563972238
2026-08-10,NCWL,GNGV,capesize,7.79,11,False,4.673141664057294,591.6107306566809
2026-08-11,NCWL,GNGV,capesize,7.77,5,True,5.950487498211702,597.0079096362315
2026-08-12,NCWL,GNGV,capesize,7.81,12,False,4.544335993650291,592.6110329165961
2026-08-13,NCWL,GNGV,capesize,7.74,12,False,5.083627713467594,593.3030603301106
2026-08-14,NCWL,GNGV,capesize,7.83,10,True,4.799910108418702,597.3850697639795
2026-08-15,NCWL,GNGV,capesize,7.8,7,False,4.29842911921754,601.182972930123
2026-08-16,NCWL,GNGV,capesize,7.78,5,False,4.321372017894678,598.587394293051
2026-08-17,NCWL,GNGV,capesize,7.8,6,False,4.982417738448528,597.1322958016715
2026-08-18,NCWL,GNGV,capesize,7.83,8,False,4.265816573115837,596.2747820959687
2026-08-19,NCWL,GNGV,capesize,7.84,6,False,5.121602028947867,603.0999230230308
2026-08-20,NCWL,GNGV,capesize,7.81,7,False,4.8982464153233725,594.5729001773104
2026-08-21,NCWL,GNGV,capesize,7.83,13,False,4.559748100756059,602.2016686875464
2026-08-22,NCWL,GNGV,capesize,7.79,9,False,5.253390145048261,602.1285920783046
2026-08-23,NCWL,GNGV,capesize,7.79,12,False,4.4716508323710755,601.9466955334798
2026-08-24,NCWL,GNGV,capesize,7.75,5,False,5.67166090108516,596.284182771368
2026-08-25,NCWL,GNGV,capesize,7.78,13,True,5.2236850368262076,594.7820821182446
2026-08-26,NCWL,GNGV,capesize,7.83,13,False,4.891561336224708,597.2191833483654
2026-08-27,NCWL,GNGV,capesize,7.79,12,False,5.519940142850918,594.4580397001871
2026-08-28,NCWL,GNGV,capesize,7.8,15,False,4.063951576588554,590.8985661791227
2026-07-24,NCWL,GNGV,handysize,15.46,14,False,4.013772810579816,593.8635192052556
2026-07-25,NCWL,GNGV,handysize,15.56,6,False,4.390343673074801,594.0985116216818
2026-07-26,NCWL,GNGV,handysize,15.53,13,False,5.877616169285753,604.1320275303412
2026-07-27,NCWL,GNGV,handysize,15.55,6,False,4.67981746071633,590.5494021903468
2026-07-28,NCWL,GNGV,handysize,15.62,8,False,5.862003466537613,601.2855648948844
2026-07-29,NCWL,GNGV,handysize,15.45,7,False,4.216057137430884,598.5653992424559
2026-07-30,NCWL,GNGV,handysize,15.53,12,False,5.711824960304465,594.723535194014
2026-07-31,NCWL,GNGV,handysize,15.56,15,False,5.00697882068111,592.4016250797421
2026-08-01,NCWL,GNGV,handysize,15.38,10,False,5.471122771399949,591.3760152049913
2026-08-02,NCWL,GNGV,handysize,15.57,12,False,5.161017748927087,597.1680706402101
2026-08-03,NCWL,GNGV,handysize,15.59,6,False,4.725831094725627,597.9523549850487
2026-08-04,NCWL,GNGV,handysize,15.54,14,False,4.146511064700475,604.0454070578761
2026-08-05,NCWL,GNGV,handysize,15.58,11,False,5.127820366174067,604.1948689606772
2026-08-06,NCWL,GNGV,handysize,15.4,13,False,4.547643825332148,590.0367373357907
2026-08-07,NCWL,GNGV,handysize,15.5,5,False,5.792991712931302,596.287682212372
2026-08-08,NCWL,GNGV,handysize,15.45,7,False,5.309816763386221,590.3575494999792
2026-08-09,NCWL,GNGV,handysize,15.65,15,False,5.760462713283641,604.4024563972238
2026-08-10,NCWL,GNGV,handysize,15.52,11,False,4.673141664057294,591.6107306566809
2026-08-11,NCWL,GNGV,handysize,15.5,5,True,5.950487498211702,597.0079096362315
2026-08-12,NCWL,GNGV,handysize,15.56,12,False,4.544335993650291,592.6110329165961
2026-08-13,NCWL,GNGV,handysize,15.43,12,False,5.083627713467594,593.3030603301106
2026-08-14,NCWL,GNGV,handysize,15.6,10,True,4.799910108418702,597.3850697639795
2026-08-15,NCWL,GNGV,handysize,15.55,7,False,4.29842911921754,601.182972930123
2026-08-16,NCWL,GNGV,handysize,15.51,5,False,4.321372017894678,598.587394293051
2026-08-17,NCWL,GNGV,handysize,15.55,6,False,4.982417738448528,597.1322958016715
2026-08-18,NCWL,GNGV,handysize,15.6,8,False,4.265816573115837,596.2747820959687
2026-08-19,NCWL,GNGV,handysize,15.63,6,False,5.121602028947867,603.0999230230308
2026-08-20,NCWL,GNGV,handysize,15.56,7,False,4.8982464153233725,594.5729001773104
2026-08-21,NCWL,GNGV,handysize,15.61,13,False,4.559748100756059,602.2016686875464
2026-08-22,NCWL,GNGV,handysize,15.53,9,False,5.253390145048261,602.1285920783046
2026-08-23,NCWL,GNGV,handysize,15.53,12,False,4.4716508323710755,601.9466955334798
2026-08-24,NCWL,GNGV,handysize,15.45,5,False,5.67166090108516,596.284182771368
2026-08-25,NCWL,GNGV,handysize,15.51,13,True,5.2236850368262076,594.7820821182446
2026-08-26,NCWL,GNGV,handysize,15.6,13,False,4.891561336224708,597.2191833483654
2026-08-27,NCWL,GNGV,handysize,15.52,12,False,5.519940142850918,594.4580397001871
2026-08-28,NCWL,GNGV,handysize,15.56,15,False,4.063951576588554,590.8985661791227
2026-07-24,NCWL,GNGV,panamax,10.37,14,False,4.013772810579816,593.8635192052556
2026-07-25,NCWL,GNGV,panamax,10.45,6,False,4.390343673074801,594.0985116216818
2026-07-26,NCWL,GNGV,panamax,10.42,13,False,5.877616169285753,604.1320275303412
2026-07-27,NCWL,GNGV,panamax,10.44,6,False,4.67981746071633,590.5494021903468
2026-07-28,NCWL,GNGV,panamax,10.49,8,False,5.862003466537613,601.2855648948844
2026-07-29,NCWL,GNGV,panamax,10.37,7,False,4.216057137430884,598.5653992424559
2026-07-30,NCWL,GNGV,panamax,10.43,12,False,5.711824960304465,594.723535194014
2026-07-31,NCWL,GNGV,panamax,10.45,15,False,5.00697882068111,592.4016250797421
2026-08-01,NCWL,GNGV,panamax,10.33,10,False,5.471122771399949,591.3760152049913
2026-08-02,NCWL,GNGV,panamax,10.46,12,False,5.161017748927087,597.1680706402101
2026-08-03,NCWL,GNGV,panamax,10.47,6,False,4.725831094725627,597.9523549850487
2026-08-04,NCWL,GNGV,panamax,10.43,14,False,4.146511064700475,604.0454070578761
2026-08-05,NCWL,GNGV,panamax,10.45,11,False,5.127820366174067,604.1948689606772
2026-08-06,NCWL,GNGV,panamax,10.34,13,False,4.547643825332148,590.0367373357907
2026-08-07,NCWL,GNGV,panamax,10.4,5,False,5.792991712931302,596.287682212372
2026-08-08,NCWL,GNGV,panamax,10.38,7,False,5.309816763386221,590.3575494999792
2026-08-09,NCWL,GNGV,panamax,10.5,15,False,5.760462713283641,604.4024563972238
2026-08-10,NCWL,GNGV,panamax,10.42,11,False,4.673141664057294,591.6107306566809
2026-08-11,NCWL,GNGV,panamax,10.4,5,True,5.950487498211702,597.0079096362315
2026-08-12,NCWL,GNGV,panamax,10.45,12,False,4.544335993650291,592.6110329165961
2026-08-13,NCWL,GNGV,panamax,10.36,12,False,5.083627713467594,593.3030603301106
2026-08-14,NCWL,GNGV,panamax,10.47,10,True,4.799910108418702,597.3850697639795
2026-08-15,NCWL,GNGV,panamax,10.44,7,False,4.29842911921754,601.182972930123
2026-08-16,NCWL,GNGV,panamax,10.4,5,False,4.321372017894678,598.587394293051
2026-08-17,NCWL,GNGV,panamax,10.44,6,False,4.982417738448528,597.1322958016715
2026-08-18,NCWL,GNGV,panamax,10.47,8,False,4.265816573115837,596.2747820959687
2026-08-19,NCWL,GNGV,panamax,10.49,6,False,5.121602028947867,603.0999230230308
2026-08-20,NCWL,GNGV,panamax,10.45,7,False,4.8982464153233725,594.5729001773104
2026-08-21,NCWL,GNGV,panamax,10.48,13,False,4.559748100756059,602.2016686875464
2026-08-22,NCWL,GNGV,panamax,10.42,9,False,5.253390145048261,602.1285920783046
2026-08-23,NCWL,GNGV,panamax,10.42,12,False,4.4716508323710755,601.9466955334798
2026-08-24,NCWL,GNGV,panamax,10.37,5,False,5.67166090108516,596.284182771368
2026-08-25,NCWL,GNGV,panamax,10.41,13,True,5.2236850368262076,594.7820821182446
2026-08-26,NCWL,GNGV,panamax,10.47,13,False,4.891561336224708,597.2191833483654
2026-08-27,NCWL,GNGV,panamax,10.42,12,False,5.519940142850918,594.4580397001871
2026-08-28,NCWL,GNGV,panamax,10.44,15,False,4.063951576588554,590.8985661791227
2026-07-24,NCWL,GNGV,supramax,11.35,14,False,4.013772810579816,593.8635192052556
2026-07-25,NCWL,GNGV,supramax,11.42,6,False,4.390343673074801,594.0985116216818
2026-07-26,NCWL,GNGV,supramax,11.4,13,False,5.877616169285753,604.1320275303412
2026-07-27,NCWL,GNGV,supramax,11.42,6,False,4.67981746071633,590.5494021903468
2026-07-28,NCWL,GNGV,supramax,11.47,8,False,5.862003466537613,601.2855648948844
2026-07-29,NCWL,GNGV,supramax,11.35,7,False,4.216057137430884,598.5653992424559
2026-07-30,NCWL,GNGV,supramax,11.41,12,False,5.711824960304465,594.723535194014
2026-07-31,NCWL,GNGV,supramax,11.43,15,False,5.00697882068111,592.4016250797421
2026-08-01,NCWL,GNGV,supramax,11.3,10,False,5.471122771399949,591.3760152049913
2026-08-02,NCWL,GNGV,supramax,11.44,12,False,5.161017748927087,597.1680706402101
2026-08-03,NCWL,GNGV,supramax,11.45,6,False,4.725831094725627,597.9523549850487
2026-08-04,NCWL,GNGV,supramax,11.41,14,False,4.146511064700475,604.0454070578761
2026-08-05,NCWL,GNGV,supramax,11.44,11,False,5.127820366174067,604.1948689606772
2026-08-06,NCWL,GNGV,supramax,11.31,13,False,4.547643825332148,590.0367373357907
2026-08-07,NCWL,GNGV,supramax,11.38,5,False,5.792991712931302,596.287682212372
2026-08-08,NCWL,GNGV,supramax,11.35,7,False,5.309816763386221,590.3575494999792
2026-08-09,NCWL,GNGV,supramax,11.49,15,False,5.760462713283641,604.4024563972238
2026-08-10,NCWL,GNGV,supramax,11.4,11,False,4.673141664057294,591.6107306566809
2026-08-11,NCWL,GNGV,supramax,11.38,5,True,5.950487498211702,597.0079096362315
2026-08-12,NCWL,GNGV,supramax,11.42,12,False,4.544335993650291,592.6110329165961
2026-08-13,NCWL,GNGV,supramax,11.33,12,False,5.083627713467594,593.3030603301106
2026-08-14,NCWL,GNGV,supramax,11.45,10,True,4.799910108418702,597.3850697639795
2026-08-15,NCWL,GNGV,supramax,11.41,7,False,4.29842911921754,601.182972930123
2026-08-16,NCWL,GNGV,supramax,11.38,5,False,4.321372017894678,598.587394293051
2026-08-17,NCWL,GNGV,supramax,11.42,6,False,4.982417738448528,597.1322958016715
2026-08-18,NCWL,GNGV,supramax,11.45,8,False,4.265816573115837,596.2747820959687
2026-08-19,NCWL,GNGV,supramax,11.48,6,False,5.121602028947867,603.0999230230308
2026-08-20,NCWL,GNGV,supramax,11.43,7,False,4.8982464153233725,594.5729001773104
2026-08-21,NCWL,GNGV,supramax,11.46,13,False,4.559748100756059,602.2016686875464
2026-08-22,NCWL,GNGV,supramax,11.4,9,False,5.253390145048261,602.1285920783046
2026-08-23,NCWL,GNGV,supramax,11.4,12,False,4.4716508323710755,601.9466955334798
2026-08-24,NCWL,GNGV,supramax,11.34,5,False,5.67166090108516,596.284182771368
2026-08-25,NCWL,GNGV,supramax,11.39,13,True,5.2236850368262076,594.7820821182446
2026-08-26,NCWL,GNGV,supramax,11.45,13,False,4.891561336224708,597.2191833483654
2026-08-27,NCWL,GNGV,supramax,11.4,12,False,5.519940142850918,594.4580397001871
2026-08-28,NCWL,GNGV,supramax,11.42,15,False,4.063951576588554,590.8985661791227
2026-07-24,NCWL,GPPR,capesize,7.8,5,False,4.566988424669677,593.8635192052556
2026-07-25,NCWL,GPPR,capesize,7.86,3,False,4.360257882889272,594.0985116216818
2026-07-26,NCWL,GPPR,capesize,7.83,4,False,4.782462850055248,604.1320275303412
2026-07-27,NCWL,GPPR,capesize,7.85,6,False,5.746397530201917,590.5494021903468
2026-07-28,NCWL,GPPR,capesize,7.88,5,False,5.010823430045861,601.2855648948844
2026-07-29,NCWL,GPPR,capesize,7.8,5,False,4.794119649786142,598.5653992424559
2026-07-30,NCWL,GPPR,capesize,7.84,3,False,5.669802793248321,594.723535194014
2026-07-31,NCWL,GPPR,capesize,7.86,4,False,5.56411293374859,592.4016250797421
2026-08-01,NCWL,GPPR,capesize,7.77,3,False,5.472378019285067,591.3760152049913
